trilat,trilong,ssid,qos,transid,firsttime,lasttime,lastupdt,netid,name,type,comment,wep,bcninterval,freenet,dhcp,paynet,userfound,channel,rcois,encryption,country,region,road,city,housenumber,postalcode
51.1652298,16.17443848,VAP CiscoAir Gast,0,20240814-00000,2024-08-14T10:00:00.000Z,2024-08-14T04:00:00.000Z,2024-08-14T04:00:00.000Z,00:6B:F1:06:FB:2D,,infra,,2,0,?,?,?,False,60,0,wpa2,PL,województwo dolnośląskie,Jaworzyńska,Legnica,279,59-220
51.16524887,16.17443657,VAP CiscoAir Intern,0,20240814-00000,2024-08-14T10:00:00.000Z,2024-08-14T04:00:00.000Z,2024-08-14T04:00:00.000Z,00:6B:F1:06:FB:2E,,infra,,2,0,?,?,?,False,60,0,wpa2,PL,województwo dolnośląskie,Jaworzyńska,Legnica,279,59-220
51.16539001,16.17448807,VAP CiscoAir Produktion,0,20240814-00000,2024-08-14T10:00:00.000Z,2024-08-14T04:00:00.000Z,2024-08-14T04:00:00.000Z,00:6B:F1:06:FB:2F,,infra,,2,0,?,?,?,False,60,0,wpa2,PL,województwo dolnośląskie,Jaworzyńska,Legnica,279,59-220
51.16751099,16.17583275,VAP CiscoAir Produktion,0,20240813-00000,2024-08-13T12:00:00.000Z,2024-08-13T06:00:00.000Z,2024-08-13T06:00:00.000Z,00:6B:F1:13:1F:C0,,infra,,2,0,?,?,?,False,1,0,wpa2,PL,województwo dolnośląskie,Jaworzyńska,Legnica,,59-220
51.16751099,16.17583275,VAP CiscoAir Intern,0,20240813-00000,2024-08-13T12:00:00.000Z,2024-08-13T06:00:00.000Z,2024-08-13T06:00:00.000Z,00:6B:F1:13:1F:C1,,infra,,2,0,?,?,?,False,1,0,wpa2,PL,województwo dolnośląskie,Jaworzyńska,Legnica,,59-220
51.16751099,16.17583275,VAP CiscoAir mobile,0,20240813-00000,2024-08-13T12:00:00.000Z,2024-08-13T06:00:00.000Z,2024-08-13T06:00:00.000Z,00:6B:F1:13:1F:C3,,infra,,2,0,?,?,?,False,1,0,wpa2,PL,województwo dolnośląskie,Jaworzyńska,Legnica,,59-220
51.16576004,16.1746006,VAP CiscoAir Produktion,0,20240814-00000,2024-08-14T10:00:00.000Z,2024-08-14T04:00:00.000Z,2024-08-14T04:00:00.000Z,00:6B:F1:13:20:00,,infra,,2,0,?,?,?,False,11,0,wpa2,PL,województwo dolnośląskie,Jaworzyńska,Legnica,,59-220
51.16539764,16.17447662,VAP CiscoAir Intern,0,20240814-00000,2024-08-14T10:00:00.000Z,2024-08-14T04:00:00.000Z,2024-08-14T04:00:00.000Z,00:6B:F1:13:20:01,,infra,,2,0,?,?,?,False,11,0,wpa2,PL,województwo dolnośląskie,Jaworzyńska,Legnica,279,59-220
51.16570663,16.17457581,VAP CiscoAir Gast,0,20240814-00000,2024-08-14T10:00:00.000Z,2024-08-14T04:00:00.000Z,2024-08-14T04:00:00.000Z,00:6B:F1:13:20:02,,infra,,2,0,?,?,?,False,11,0,wpa2,PL,województwo dolnośląskie,Jaworzyńska,Legnica,,59-220
51.16524887,16.17443657,,0,20240814-00000,2024-08-14T10:00:00.000Z,2024-08-14T04:00:00.000Z,2024-08-14T04:00:00.000Z,00:6B:F1:13:20:0C,,infra,,2,0,?,?,?,False,48,0,wpa2,PL,województwo dolnośląskie,Jaworzyńska,Legnica,279,59-220
51.16507339,16.17439842,VAP CiscoAir Gast,0,20240814-00000,2024-08-14T10:00:00.000Z,2024-08-14T04:00:00.000Z,2024-08-14T04:00:00.000Z,00:6B:F1:13:20:0D,,infra,,2,0,?,?,?,False,48,0,wpa2,PL,województwo dolnośląskie,Jaworzyńska,Legnica,279,59-220
51.16516113,16.17441559,VAP CiscoAir Intern,0,20240814-00000,2024-08-14T10:00:00.000Z,2024-08-14T04:00:00.000Z,2024-08-14T04:00:00.000Z,00:6B:F1:13:20:0E,,infra,,2,0,?,?,?,False,48,0,wpa2,PL,województwo dolnośląskie,Jaworzyńska,Legnica,279,59-220
